customer_id,last_purchase_date,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_string,rfm_total,segment
16018,2011-10-31 14:13:00,39,1,408.90,3,2,2,322,7,Lost
13186,2011-10-31 11:40:00,39,1,1575.89,3,4,4,344,11,Loyal Customers
13982,2011-10-31 16:24:00,39,1,1871.81,3,4,4,344,11,Loyal Customers
16127,2011-10-31 13:58:00,39,1,656.25,3,3,3,333,9,Loyal Customers
13813,2011-10-31 10:38:00,39,1,1366.86,3,4,4,344,11,Loyal Customers
13103,2011-10-31 09:38:00,39,1,243.94,3,1,1,311,5,Lost
17396,2011-10-31 14:12:00,39,1,7330.80,3,5,5,355,13,Loyal Customers
12571,2011-10-31 10:19:00,39,1,519.61,3,3,3,333,9,Loyal Customers
18257,2011-10-31 14:48:00,39,1,2337.63,3,5,5,355,13,Loyal Customers
16836,2011-10-31 10:05:00,39,1,251.87,3,2,2,322,7,Lost
16029,2011-11-01 10:27:00,38,1,81024.84,3,5,5,355,13,Loyal Customers
14995,2011-11-01 11:39:00,38,1,233.23,3,1,1,311,5,Lost
15018,2011-11-01 12:47:00,38,1,496.21,3,3,3,333,9,Loyal Customers
15423,2011-11-01 14:01:00,38,1,43.50,3,1,1,311,5,Lost
13292,2011-11-01 10:04:00,38,1,578.94,3,3,3,333,9,Loyal Customers
12552,2011-11-01 10:02:00,38,1,437.82,3,2,2,322,7,Lost
16960,2011-11-01 11:35:00,38,1,507.05,3,3,3,333,9,Loyal Customers
17696,2011-11-01 13:43:00,38,1,2285.71,3,5,5,355,13,Loyal Customers
13327,2011-11-01 10:21:00,38,1,3627.77,3,5,5,355,13,Loyal Customers
12674,2011-11-01 12:12:00,38,1,1970.60,3,4,4,344,11,Loyal Customers
13697,2011-11-01 09:14:00,38,1,151.30,3,1,1,311,5,Lost
15847,2011-11-01 14:41:00,38,1,389.27,3,2,2,322,7,Lost
14383,2011-11-01 15:53:00,38,1,1247.69,3,4,4,344,11,Loyal Customers
13726,2011-11-01 10:49:00,38,1,1079.66,3,4,4,344,11,Loyal Customers
13461,2011-11-01 09:01:00,38,1,1445.00,3,4,4,344,11,Loyal Customers
12491,2011-11-01 12:18:00,38,1,460.40,3,2,2,322,7,Lost
16825,2011-11-01 11:51:00,38,1,775.18,3,3,3,333,9,Loyal Customers
14485,2011-11-01 12:25:00,38,1,165.75,3,1,1,311,5,Lost
17166,2011-11-01 09:46:00,38,1,206.34,3,1,1,311,5,Lost
14345,2011-11-01 09:51:00,38,1,108.98,3,1,1,311,5,Lost
16729,2011-11-01 14:29:00,38,1,7239.92,3,5,5,355,13,Loyal Customers
16971,2011-11-01 15:06:00,38,1,357.21,3,2,2,322,7,Lost
17733,2011-11-01 08:16:00,38,1,692.19,3,3,3,333,9,Loyal Customers
16830,2011-11-01 11:35:00,38,1,325.91,3,2,2,322,7,Lost
18270,2011-11-01 13:57:00,38,1,283.15,3,2,2,322,7,Lost
17800,2011-11-02 12:57:00,37,1,1199.01,3,4,4,344,11,Loyal Customers
13477,2011-11-02 12:04:00,37,1,1454.58,3,4,4,344,11,Loyal Customers
16308,2011-11-02 11:24:00,37,1,2560.00,3,5,5,355,13,Loyal Customers
13904,2011-11-02 13:41:00,37,1,332.64,3,2,2,322,7,Lost
14528,2011-11-02 17:09:00,37,1,364.22,3,2,2,322,7,Lost
13271,2011-11-02 14:31:00,37,1,217.38,3,1,1,311,5,Lost
12779,2011-11-02 11:43:00,37,1,3981.36,3,5,5,355,13,Loyal Customers
18104,2011-11-02 14:07:00,37,1,754.64,3,3,3,333,9,Loyal Customers
14974,2011-11-02 13:01:00,37,1,114.39,3,1,1,311,5,Lost
16747,2011-11-02 11:37:00,37,1,836.06,3,3,3,333,9,Loyal Customers
18105,2011-11-02 12:04:00,37,1,113.48,3,1,1,311,5,Lost
17999,2011-11-02 15:56:00,37,1,382.06,3,2,2,322,7,Lost
17719,2011-11-02 10:36:00,37,1,5396.04,3,5,5,355,13,Loyal Customers
15275,2011-11-02 11:20:00,37,1,615.14,3,3,3,333,9,Loyal Customers
16043,2011-11-02 12:50:00,37,1,773.99,3,3,3,333,9,Loyal Customers
16706,2011-11-02 13:50:00,37,1,531.35,3,3,3,333,9,Loyal Customers
13316,2011-11-02 13:40:00,37,1,5977.73,3,5,5,355,13,Loyal Customers
17966,2011-11-02 10:26:00,37,1,1098.43,3,4,4,344,11,Loyal Customers
12594,2011-11-02 12:20:00,37,1,3338.22,3,5,5,355,13,Loyal Customers
18164,2011-11-02 12:56:00,37,1,399.65,3,2,2,322,7,Lost
16014,2011-11-02 12:04:00,37,1,662.38,3,3,3,333,9,Loyal Customers
17947,2011-11-02 13:05:00,37,1,176.68,3,1,1,311,5,Lost
12830,2011-11-02 11:54:00,37,1,6814.64,3,5,5,355,13,Loyal Customers
17965,2011-11-02 09:31:00,37,1,2622.57,3,5,5,355,13,Loyal Customers
16367,2011-11-02 13:13:00,37,1,804.49,3,3,3,333,9,Loyal Customers
15065,2011-11-02 09:45:00,37,1,3158.13,3,5,5,355,13,Loyal Customers
15830,2011-11-02 10:40:00,37,1,576.00,3,3,3,333,9,Loyal Customers
15576,2011-11-02 12:03:00,37,1,940.67,3,3,3,333,9,Loyal Customers
16884,2011-11-02 11:52:00,37,1,429.84,3,2,2,322,7,Lost
16409,2011-11-03 16:45:00,36,1,2028.88,3,4,4,344,11,Loyal Customers
13168,2011-11-03 12:56:00,36,1,1319.19,3,4,4,344,11,Loyal Customers
12544,2011-11-03 16:15:00,36,1,372.70,3,2,2,322,7,Lost
18081,2011-11-03 16:30:00,36,1,343.45,3,2,2,322,7,Lost
15551,2011-11-03 12:37:00,36,1,436.06,3,2,2,322,7,Lost
15612,2011-11-03 14:52:00,36,1,195.15,3,1,1,311,5,Lost
15998,2011-11-03 12:45:00,36,1,3089.97,3,5,5,355,13,Loyal Customers
17816,2011-11-03 11:34:00,36,1,36.56,3,1,1,311,5,Lost
14636,2011-11-03 16:12:00,36,1,609.85,3,3,3,333,9,Loyal Customers
13721,2011-11-03 14:05:00,36,1,524.14,3,3,3,333,9,Loyal Customers
13728,2011-11-03 10:49:00,36,1,1016.14,3,4,4,344,11,Loyal Customers
12808,2011-11-03 10:05:00,36,1,483.65,3,2,2,322,7,Lost
17634,2011-11-03 13:09:00,36,1,2361.97,3,5,5,355,13,Loyal Customers
12352,2011-11-03 14:37:00,36,1,2506.04,3,5,5,355,13,Loyal Customers
16221,2011-11-03 11:43:00,36,1,864.86,3,3,3,333,9,Loyal Customers
17653,2011-11-03 12:46:00,36,1,1207.56,3,4,4,344,11,Loyal Customers
15651,2011-11-03 08:41:00,36,1,646.30,3,3,3,333,9,Loyal Customers
15252,2011-11-03 13:30:00,36,1,740.78,3,3,3,333,9,Loyal Customers
17078,2011-11-03 19:17:00,36,1,378.20,3,2,2,322,7,Lost
17351,2011-11-03 18:45:00,36,1,587.15,3,3,3,333,9,Loyal Customers
14856,2011-11-03 14:53:00,36,1,1311.38,3,4,4,344,11,Loyal Customers
17403,2011-11-03 15:18:00,36,1,281.62,3,2,2,322,7,Lost
16914,2011-11-03 15:27:00,36,1,208.46,3,1,1,311,5,Lost
13324,2011-11-03 16:28:00,36,1,7121.95,3,5,5,355,13,Loyal Customers
15227,2011-11-03 11:59:00,36,1,1219.40,3,4,4,344,11,Loyal Customers
17076,2011-11-03 17:53:00,36,1,841.08,3,3,3,333,9,Loyal Customers
18205,2011-11-03 13:22:00,36,1,517.36,3,3,3,333,9,Loyal Customers
16337,2011-11-03 10:03:00,36,1,151.05,3,1,1,311,5,Lost
15605,2011-11-03 14:17:00,36,1,1198.23,3,4,4,344,11,Loyal Customers
15809,2011-11-03 16:40:00,36,1,515.77,3,3,3,333,9,Loyal Customers
14098,2011-11-03 10:13:00,36,1,147.35,3,1,1,311,5,Lost
14815,2011-11-03 11:36:00,36,1,778.50,3,3,3,333,9,Loyal Customers
16841,2011-11-03 11:51:00,36,1,1869.82,3,4,4,344,11,Loyal Customers
17442,2011-11-03 09:17:00,36,1,2248.56,3,5,5,355,13,Loyal Customers
13636,2011-11-03 10:30:00,36,1,949.12,3,4,4,344,11,Loyal Customers
16602,2011-11-03 15:54:00,36,1,528.08,3,3,3,333,9,Loyal Customers
18022,2011-11-04 12:45:00,35,1,668.11,3,3,3,333,9,Loyal Customers
12944,2011-11-04 11:04:00,35,1,604.51,3,3,3,333,9,Loyal Customers
17233,2011-11-04 14:06:00,35,1,190.88,3,1,1,311,5,Lost
17979,2011-11-04 12:05:00,35,1,757.71,3,3,3,333,9,Loyal Customers
17703,2011-11-04 15:51:00,35,1,798.74,3,3,3,333,9,Loyal Customers
14913,2011-11-04 08:29:00,35,1,1227.43,3,4,4,344,11,Loyal Customers
14592,2011-11-04 16:35:00,35,1,570.46,3,3,3,333,9,Loyal Customers
17274,2011-11-04 13:16:00,35,1,111.98,3,1,1,311,5,Lost
16555,2011-11-04 14:31:00,35,1,285.89,3,2,2,322,7,Lost
17193,2011-11-04 12:47:00,35,1,1699.30,3,4,4,344,11,Loyal Customers
18035,2011-11-04 12:39:00,35,1,730.40,3,3,3,333,9,Loyal Customers
15010,2011-11-04 12:42:00,35,1,308.94,3,2,2,322,7,Lost
14971,2011-11-04 17:07:00,35,1,1116.57,3,4,4,344,11,Loyal Customers
12397,2011-11-04 09:52:00,35,1,2409.90,3,5,5,355,13,Loyal Customers
12577,2011-11-04 13:24:00,35,1,657.80,3,3,3,333,9,Loyal Customers
16012,2011-11-04 13:25:00,35,1,1415.29,3,4,4,344,11,Loyal Customers
14150,2011-11-04 10:05:00,35,1,658.64,3,3,3,333,9,Loyal Customers
17930,2011-11-04 10:23:00,35,1,1740.48,3,4,4,344,11,Loyal Customers
13592,2011-11-04 09:49:00,35,1,247.96,3,1,1,311,5,Lost
12928,2011-11-04 14:24:00,35,1,2062.70,3,5,5,355,13,Loyal Customers
16318,2011-11-04 13:05:00,35,1,328.15,3,2,2,322,7,Lost
12431,2011-11-04 11:55:00,35,1,6487.45,3,5,5,355,13,Loyal Customers
13651,2011-11-04 14:59:00,35,1,94.20,3,1,1,311,5,Lost
15597,2011-11-04 13:26:00,35,1,324.57,3,2,2,322,7,Lost
12576,2011-11-04 10:11:00,35,1,1315.83,3,4,4,344,11,Loyal Customers
15722,2011-11-04 11:43:00,35,1,2222.56,3,5,5,355,13,Loyal Customers
17203,2011-11-04 12:27:00,35,1,3563.85,3,5,5,355,13,Loyal Customers
15707,2011-11-04 14:35:00,35,1,945.58,3,4,4,344,11,Loyal Customers
17084,2011-11-04 14:54:00,35,1,2949.75,3,5,5,355,13,Loyal Customers
16887,2011-11-04 14:07:00,35,1,194.88,3,1,1,311,5,Lost
13938,2011-11-04 14:37:00,35,1,71.66,3,1,1,311,5,Lost
12645,2011-11-06 12:38:00,33,1,1775.18,3,4,4,344,11,Loyal Customers
17608,2011-11-06 13:06:00,33,1,193.42,3,1,1,311,5,Lost
13759,2011-11-06 14:47:00,33,1,659.41,3,3,3,333,9,Loyal Customers
16357,2011-11-06 16:04:00,33,1,658.88,3,3,3,333,9,Loyal Customers
13365,2011-11-06 12:36:00,33,1,2225.37,3,5,5,355,13,Loyal Customers
14936,2011-11-06 10:30:00,33,1,8137.02,3,5,5,355,13,Loyal Customers
13155,2011-11-06 15:41:00,33,1,971.76,3,4,4,344,11,Loyal Customers
16243,2011-11-06 12:32:00,33,1,409.10,3,2,2,322,7,Lost
13634,2011-11-06 13:40:00,33,1,1575.16,3,4,4,344,11,Loyal Customers
14517,2011-11-06 14:20:00,33,1,330.45,3,2,2,322,7,Lost
12838,2011-11-06 12:20:00,33,1,683.13,3,3,3,333,9,Loyal Customers
13772,2011-11-06 11:43:00,33,1,1132.13,3,4,4,344,11,Loyal Customers
15025,2011-11-06 15:20:00,33,1,377.01,3,2,2,322,7,Lost
13532,2011-11-06 12:25:00,33,1,210.31,3,1,1,311,5,Lost
17107,2011-11-06 14:14:00,33,1,10815.43,3,5,5,355,13,Loyal Customers
13523,2011-11-06 15:11:00,33,1,3964.88,3,5,5,355,13,Loyal Customers
15513,2011-11-06 14:36:00,33,1,14758.22,3,5,5,355,13,Loyal Customers
15952,2011-11-06 11:18:00,33,1,806.57,3,3,3,333,9,Loyal Customers
18170,2011-11-06 14:35:00,33,1,980.31,3,4,4,344,11,Loyal Customers
16445,2011-11-06 12:32:00,33,1,230.51,3,1,1,311,5,Lost
14404,2011-11-06 12:30:00,33,1,1474.32,3,4,4,344,11,Loyal Customers
17831,2011-11-06 15:09:00,33,1,35.40,3,1,1,311,5,Lost
16372,2011-11-06 13:08:00,33,1,367.93,3,2,2,322,7,Lost
17082,2011-11-06 15:17:00,33,1,2003.85,3,4,4,344,11,Loyal Customers
15427,2011-11-06 14:29:00,33,1,1483.14,3,4,4,344,11,Loyal Customers
15696,2011-11-06 14:02:00,33,1,2736.46,3,5,5,355,13,Loyal Customers
16466,2011-11-06 11:35:00,33,1,1603.46,3,4,4,344,11,Loyal Customers
14174,2011-11-06 13:17:00,33,1,134.46,3,1,1,311,5,Lost
16676,2011-11-06 12:01:00,33,1,1592.12,3,4,4,344,11,Loyal Customers
12638,2011-11-06 13:11:00,33,1,671.69,3,3,3,333,9,Loyal Customers
14039,2011-11-06 13:48:00,33,1,152.20,3,1,1,311,5,Lost
16771,2011-11-06 13:28:00,33,1,2246.81,3,5,5,355,13,Loyal Customers
13527,2011-11-06 12:04:00,33,1,2287.51,3,5,5,355,13,Loyal Customers
15407,2011-11-06 11:55:00,33,1,1056.44,3,4,4,344,11,Loyal Customers
16488,2011-11-06 13:42:00,33,1,498.80,3,3,3,333,9,Loyal Customers
15839,2011-11-06 13:54:00,33,1,1048.49,3,4,4,344,11,Loyal Customers
15017,2011-11-06 10:33:00,33,1,125.58,3,1,1,311,5,Lost
12357,2011-11-06 16:07:00,33,1,6207.67,3,5,5,355,13,Loyal Customers
15526,2011-11-06 15:04:00,33,1,148.44,3,1,1,311,5,Lost
12472,2011-11-07 14:01:00,32,1,6572.11,3,5,5,355,13,Loyal Customers
13717,2011-11-07 14:13:00,32,1,1445.01,3,4,4,344,11,Loyal Customers
15330,2011-11-07 17:50:00,32,1,714.96,3,3,3,333,9,Loyal Customers
18150,2011-11-07 16:49:00,32,1,566.58,3,3,3,333,9,Loyal Customers
15785,2011-11-07 11:33:00,32,1,2328.97,3,5,5,355,13,Loyal Customers
14387,2011-11-07 12:29:00,32,1,1770.56,3,4,4,344,11,Loyal Customers
14073,2011-11-07 15:49:00,32,1,151.04,3,1,1,311,5,Lost
15870,2011-11-07 10:58:00,32,1,354.09,3,2,2,322,7,Lost
15719,2011-11-07 12:29:00,32,1,5045.61,3,5,5,355,13,Loyal Customers
15522,2011-11-07 11:26:00,32,1,398.84,3,2,2,322,7,Lost
16348,2011-11-07 15:44:00,32,1,1469.45,3,4,4,344,11,Loyal Customers
14700,2011-11-07 14:40:00,32,1,2235.30,3,5,5,355,13,Loyal Customers
18036,2011-11-07 14:40:00,32,1,405.62,3,2,2,322,7,Lost
17043,2011-11-07 15:33:00,32,1,1735.18,3,4,4,344,11,Loyal Customers
17430,2011-11-07 09:24:00,32,1,265.76,4,2,2,422,8,New Customers
16637,2011-11-07 13:17:00,32,1,1154.47,4,4,4,444,12,Champions
14623,2011-11-07 13:56:00,32,1,889.25,4,3,3,433,10,Loyal Customers
17623,2011-11-07 11:32:00,32,1,527.05,4,3,3,433,10,Loyal Customers
14080,2011-11-07 11:09:00,32,1,45.60,4,1,1,411,6,New Customers
13097,2011-11-07 10:43:00,32,1,6010.42,4,5,5,455,14,Champions
12832,2011-11-07 13:30:00,32,1,383.03,4,2,2,422,8,New Customers
15618,2011-11-07 08:34:00,32,1,776.85,4,3,3,433,10,Loyal Customers
16053,2011-11-07 11:21:00,32,1,1511.95,4,4,4,444,12,Champions
15493,2011-11-07 12:04:00,32,1,2001.80,4,4,4,444,12,Champions
17158,2011-11-07 15:15:00,32,1,1266.97,4,4,4,444,12,Champions
18016,2011-11-07 13:25:00,32,1,1483.56,4,4,4,444,12,Champions
12484,2011-11-07 11:37:00,32,1,4541.72,4,5,5,455,14,Champions
12408,2011-11-07 12:27:00,32,1,2888.55,4,5,5,455,14,Champions
13824,2011-11-07 12:41:00,32,1,1698.94,4,4,4,444,12,Champions
17164,2011-11-07 09:14:00,32,1,2467.35,4,5,5,455,14,Champions
16362,2011-11-07 13:01:00,32,1,734.77,4,3,3,433,10,Loyal Customers
14929,2011-11-07 17:21:00,32,1,223.88,4,1,1,411,6,New Customers
16612,2011-11-07 07:38:00,32,1,1187.66,4,4,4,444,12,Champions
17761,2011-11-07 10:23:00,32,1,712.78,4,3,3,433,10,Loyal Customers
17289,2011-11-08 12:01:00,31,1,944.41,4,4,4,444,12,Champions
13272,2011-11-08 14:00:00,31,1,276.56,4,2,2,422,8,New Customers
15153,2011-11-08 17:09:00,31,1,329.25,4,2,2,422,8,New Customers
13710,2011-11-08 08:16:00,31,1,180.48,4,1,1,411,6,New Customers
12990,2011-11-08 13:01:00,31,1,409.50,4,2,2,422,8,New Customers
15957,2011-11-08 12:14:00,31,1,428.89,4,2,2,422,8,New Customers
17964,2011-11-08 10:44:00,31,1,471.70,4,2,2,422,8,New Customers
18216,2011-11-08 16:55:00,31,1,481.75,4,2,2,422,8,New Customers
16863,2011-11-08 15:26:00,31,1,502.80,4,3,3,433,10,Loyal Customers
15406,2011-11-08 13:22:00,31,1,510.71,4,3,3,433,10,Loyal Customers
13643,2011-11-08 15:37:00,31,1,519.44,4,3,3,433,10,Loyal Customers
15043,2011-11-08 14:26:00,31,1,537.00,4,3,3,433,10,Loyal Customers
17637,2011-11-08 12:51:00,31,1,547.06,4,3,3,433,10,Loyal Customers
16732,2011-11-08 09:54:00,31,1,603.75,4,3,3,433,10,Loyal Customers
15573,2011-11-08 11:38:00,31,1,607.45,4,3,3,433,10,Loyal Customers
17515,2011-11-08 14:04:00,31,1,639.02,4,3,3,433,10,Loyal Customers
15103,2011-11-08 14:53:00,31,1,703.36,4,3,3,433,10,Loyal Customers
14050,2011-11-08 10:00:00,31,1,746.36,4,3,3,433,10,Loyal Customers
17219,2011-11-08 11:25:00,31,1,114.23,4,1,1,411,6,New Customers
16505,2011-11-08 12:14:00,31,1,777.60,4,3,3,433,10,Loyal Customers
13329,2011-11-08 10:29:00,31,1,789.00,4,3,3,433,10,Loyal Customers
16284,2011-11-08 16:12:00,31,1,823.97,4,3,3,433,10,Loyal Customers
17886,2011-11-08 10:09:00,31,1,899.61,4,3,3,433,10,Loyal Customers
13867,2011-11-08 15:48:00,31,1,1015.29,4,4,4,444,12,Champions
12849,2011-11-08 13:41:00,31,1,1050.89,4,4,4,444,12,Champions
15763,2011-11-08 09:44:00,31,1,1086.92,4,4,4,444,12,Champions
16639,2011-11-08 13:20:00,31,1,1257.51,4,4,4,444,12,Champions
17633,2011-11-08 13:25:00,31,1,1324.84,4,4,4,444,12,Champions
18177,2011-11-08 14:44:00,31,1,1341.42,4,4,4,444,12,Champions
13110,2011-11-08 14:30:00,31,1,1488.67,4,4,4,444,12,Champions
17022,2011-11-08 17:09:00,31,1,71.00,4,1,1,411,6,New Customers
15950,2011-11-08 11:09:00,31,1,1765.51,4,4,4,444,12,Champions
14524,2011-11-08 12:29:00,31,1,1867.68,4,4,4,444,12,Champions
14360,2011-11-08 09:12:00,31,1,2128.23,4,5,5,455,14,Champions
17313,2011-11-08 15:45:00,31,1,2328.84,4,5,5,455,14,Champions
13695,2011-11-08 14:26:00,31,1,2504.13,4,5,5,455,14,Champions
13975,2011-11-08 13:19:00,31,1,2526.28,4,5,5,455,14,Champions
14676,2011-11-08 13:29:00,31,1,2548.24,4,5,5,455,14,Champions
16618,2011-11-08 13:52:00,31,1,2647.59,4,5,5,455,14,Champions
12721,2011-11-08 12:13:00,31,1,2656.13,4,5,5,455,14,Champions
15356,2011-11-08 13:11:00,31,1,2766.50,4,5,5,455,14,Champions
16837,2011-11-08 14:27:00,31,1,3170.98,4,5,5,455,14,Champions
13047,2011-11-08 12:06:00,31,1,3237.54,4,5,5,455,14,Champions
17160,2011-11-08 14:05:00,31,1,3518.03,4,5,5,455,14,Champions
13381,2011-11-08 11:58:00,31,1,3639.31,4,5,5,455,14,Champions
15249,2011-11-08 11:45:00,31,1,6688.46,4,5,5,455,14,Champions
16187,2011-11-08 09:50:00,31,1,6911.44,4,5,5,455,14,Champions
16953,2011-11-09 15:54:00,30,1,20.80,4,1,1,411,6,New Customers
13029,2011-11-09 09:13:00,30,1,1247.50,4,4,4,444,12,Champions
15485,2011-11-09 14:31:00,30,1,2575.00,4,5,5,455,14,Champions
12893,2011-11-09 12:34:00,30,1,188.14,4,1,1,411,6,New Customers
15114,2011-11-09 15:05:00,30,1,2760.56,4,5,5,455,14,Champions
17867,2011-11-09 14:15:00,30,1,1197.10,4,4,4,444,12,Champions
15450,2011-11-09 17:11:00,30,1,429.84,4,2,2,422,8,New Customers
14188,2011-11-09 12:45:00,30,1,2054.36,4,4,4,444,12,Champions
14921,2011-11-09 13:17:00,30,1,1316.07,4,4,4,444,12,Champions
13522,2011-11-09 15:11:00,30,1,125.80,4,1,1,411,6,New Customers
13992,2011-11-09 15:23:00,30,1,76.80,4,1,1,411,6,New Customers
16751,2011-11-09 10:48:00,30,1,1764.72,4,4,4,444,12,Champions
18274,2011-11-09 17:03:00,30,1,175.92,4,1,1,411,6,New Customers
16880,2011-11-09 11:33:00,30,1,1519.08,4,4,4,444,12,Champions
16205,2011-11-09 09:32:00,30,1,761.38,4,3,3,433,10,Loyal Customers
13623,2011-11-09 12:00:00,30,1,747.78,4,3,3,433,10,Loyal Customers
13804,2011-11-09 12:32:00,30,1,2635.79,4,5,5,455,14,Champions
14214,2011-11-09 10:31:00,30,1,1004.38,4,4,4,444,12,Champions
14240,2011-11-09 13:45:00,30,1,890.34,4,3,3,433,10,Loyal Customers
17702,2011-11-09 16:03:00,30,1,1824.37,4,4,4,444,12,Champions
16516,2011-11-09 14:59:00,30,1,101.70,4,1,1,411,6,New Customers
13209,2011-11-09 13:54:00,30,1,5891.61,4,5,5,455,14,Champions
15986,2011-11-09 15:17:00,30,1,168.12,4,1,1,411,6,New Customers
12949,2011-11-09 11:25:00,30,1,4167.22,4,5,5,455,14,Champions
14108,2011-11-09 10:41:00,30,1,597.91,4,3,3,433,10,Loyal Customers
14284,2011-11-09 08:11:00,30,1,595.25,4,3,3,433,10,Loyal Customers
12532,2011-11-09 13:47:00,30,1,349.83,4,2,2,422,8,New Customers
16041,2011-11-09 12:25:00,30,1,3166.40,4,5,5,455,14,Champions
17011,2011-11-09 13:30:00,30,1,270.90,4,2,2,422,8,New Customers
17690,2011-11-09 15:17:00,30,1,4757.95,4,5,5,455,14,Champions
16767,2011-11-09 09:42:00,30,1,5580.60,4,5,5,455,14,Champions
17038,2011-11-09 13:50:00,30,1,112.40,4,1,1,411,6,New Customers
16996,2011-11-09 16:43:00,30,1,1456.96,4,4,4,444,12,Champions
13384,2011-11-09 11:04:00,30,1,4151.93,4,5,5,455,14,Champions
13046,2011-11-09 08:36:00,30,1,629.31,4,3,3,433,10,Loyal Customers
15027,2011-11-09 10:16:00,30,1,1066.15,4,4,4,444,12,Champions
14691,2011-11-09 12:30:00,30,1,2114.33,4,5,5,455,14,Champions
14968,2011-11-09 13:58:00,30,1,147.59,4,1,1,411,6,New Customers
17865,2011-11-09 12:08:00,30,1,10526.32,4,5,5,455,14,Champions
17340,2011-11-10 10:45:00,29,1,12353.29,4,5,5,455,14,Champions
18217,2011-11-10 13:18:00,29,1,621.75,4,3,3,433,10,Loyal Customers
15463,2011-11-10 12:57:00,29,1,126.14,4,1,1,411,6,New Customers
17537,2011-11-10 10:56:00,29,1,897.62,4,3,3,433,10,Loyal Customers
16434,2011-11-10 14:28:00,29,1,1522.25,4,4,4,444,12,Champions
12473,2011-11-10 13:46:00,29,1,3938.55,4,5,5,455,14,Champions
13460,2011-11-10 17:17:00,29,1,183.44,4,1,1,411,6,New Customers
15111,2011-11-10 16:58:00,29,1,1567.48,4,4,4,444,12,Champions
17791,2011-11-10 12:09:00,29,1,106.10,4,1,1,411,6,New Customers
17416,2011-11-10 12:47:00,29,1,6893.42,4,5,5,455,14,Champions
17521,2011-11-10 11:22:00,29,1,723.21,4,3,3,433,10,Loyal Customers
17109,2011-11-10 16:59:00,29,1,885.04,4,3,3,433,10,Loyal Customers
18236,2011-11-10 08:06:00,29,1,882.24,4,3,3,433,10,Loyal Customers
18125,2011-11-10 12:29:00,29,1,1142.99,4,4,4,444,12,Champions
13148,2011-11-10 15:23:00,29,1,3707.12,4,5,5,455,14,Champions
16126,2011-11-10 16:03:00,29,1,6287.77,4,5,5,455,14,Champions
14863,2011-11-10 15:04:00,29,1,266.76,4,2,2,422,8,New Customers
15452,2011-11-10 12:13:00,29,1,538.73,4,3,3,433,10,Loyal Customers
16791,2011-11-10 19:12:00,29,1,1721.78,4,4,4,444,12,Champions
15238,2011-11-10 14:28:00,29,1,1071.99,4,4,4,444,12,Champions
12844,2011-11-10 13:31:00,29,1,325.96,4,2,2,422,8,New Customers
17901,2011-11-10 17:29:00,29,1,110.38,4,1,1,411,6,New Customers
12659,2011-11-10 11:53:00,29,1,91.68,4,1,1,411,6,New Customers
17059,2011-11-10 12:27:00,29,1,3095.04,4,5,5,455,14,Champions
16986,2011-11-10 11:55:00,29,1,1873.20,4,4,4,444,12,Champions
16218,2011-11-10 09:59:00,29,1,3084.68,4,5,5,455,14,Champions
15289,2011-11-10 13:49:00,29,1,939.78,4,3,3,433,10,Loyal Customers
13983,2011-11-10 11:06:00,29,1,2603.43,4,5,5,455,14,Champions
16907,2011-11-10 18:04:00,29,1,981.65,4,4,4,444,12,Champions
14466,2011-11-10 14:07:00,29,1,2272.40,4,5,5,455,14,Champions
18135,2011-11-10 19:32:00,29,1,681.91,4,3,3,433,10,Loyal Customers
14064,2011-11-10 13:14:00,29,1,1353.74,4,4,4,444,12,Champions
12981,2011-11-10 12:00:00,29,1,372.22,4,2,2,422,8,New Customers
14829,2011-11-10 16:16:00,29,1,697.55,4,3,3,433,10,Loyal Customers
16743,2011-11-10 13:13:00,29,1,2238.09,4,5,5,455,14,Champions
13396,2011-11-10 16:59:00,29,1,1360.99,4,4,4,444,12,Champions
12541,2011-11-10 10:40:00,29,1,981.18,4,4,4,444,12,Champions
13817,2011-11-10 17:49:00,29,1,382.98,4,2,2,422,8,New Customers
17977,2011-11-10 13:28:00,29,1,288.14,4,2,2,422,8,New Customers
16903,2011-11-10 15:32:00,29,1,373.24,4,2,2,422,8,New Customers
15184,2011-11-10 13:41:00,29,1,406.76,4,2,2,422,8,New Customers
17573,2011-11-10 13:01:00,29,1,380.60,4,2,2,422,8,New Customers
16628,2011-11-10 12:45:00,29,1,2188.05,4,5,5,455,14,Champions
13606,2011-11-10 17:46:00,29,1,280.54,4,2,2,422,8,New Customers
14748,2011-11-10 18:33:00,29,1,1415.75,4,4,4,444,12,Champions
12538,2011-11-10 17:16:00,29,1,363.95,4,2,2,422,8,New Customers
14944,2011-11-10 09:10:00,29,1,5900.25,4,5,5,455,14,Champions
12599,2011-11-10 13:34:00,29,1,1032.58,4,4,4,444,12,Champions
12708,2011-11-10 09:52:00,29,1,2712.91,4,5,5,455,14,Champions
17197,2011-11-10 10:32:00,29,1,1013.01,4,4,4,444,12,Champions
14712,2011-11-10 12:59:00,29,1,917.07,4,3,3,433,10,Loyal Customers
14765,2011-11-10 19:53:00,29,1,254.11,4,2,2,422,8,New Customers
15355,2011-11-10 13:44:00,29,1,277.05,4,2,2,422,8,New Customers
16003,2011-11-10 09:57:00,29,1,2735.37,4,5,5,455,14,Champions
17932,2011-11-10 19:49:00,29,1,1331.57,4,4,4,444,12,Champions
